chlor_a,lat,lon,palette
0.042958732694387436,32.041664123535156,-67.70832824707031,0.042958732694387436
0.04669235646724701,32.041664123535156,-67.625,0.04669235646724701
0.04710725322365761,32.041664123535156,-67.54166412353516,0.04710725322365761
0.04995763301849365,32.041664123535156,-67.45832824707031,0.04995763301849365
0.047944702208042145,32.041664123535156,-67.375,0.047944702208042145
0.04729710891842842,32.041664123535156,-67.29166412353516,0.04729710891842842
0.047171831130981445,32.041664123535156,-67.20832824707031,0.047171831130981445
0.04107809439301491,32.041664123535156,-67.125,0.04107809439301491
0.03870240971446037,32.041664123535156,-67.04166412353516,0.03870240971446037
0.03604637831449509,32.041664123535156,-66.95832824707031,0.03604637831449509
0.03855985030531883,32.041664123535156,-66.875,0.03855985030531883
0.05796144902706146,32.041664123535156,-66.79166412353516,0.05796144902706146
0.05392765626311302,32.041664123535156,-66.70832824707031,0.05392765626311302
0.042117077857255936,32.041664123535156,-66.625,0.042117077857255936
0.033337876200675964,32.041664123535156,-66.54166412353516,0.033337876200675964
0.032471656799316406,32.041664123535156,-66.45832824707031,0.032471656799316406
0.03565119951963425,32.041664123535156,-66.375,0.03565119951963425
0.035884685814380646,32.041664123535156,-66.29166412353516,0.035884685814380646
0.03556384891271591,32.041664123535156,-66.20832824707031,0.03556384891271591
0.03582688048481941,32.041664123535156,-66.125,0.03582688048481941
0.03417336568236351,32.041664123535156,-66.04166412353516,0.03417336568236351
0.03224769979715347,32.041664123535156,-65.95832824707031,0.03224769979715347
0.028056245297193527,32.041664123535156,-65.875,0.028056245297193527
0.03231751173734665,32.041664123535156,-65.79166412353516,0.03231751173734665
0.033656660467386246,32.041664123535156,-65.70832824707031,0.033656660467386246
0.030148662626743317,32.041664123535156,-65.625,0.030148662626743317
0.03204770013689995,32.041664123535156,-65.54166412353516,0.03204770013689995
0.034430131316185,32.041664123535156,-65.45832824707031,0.034430131316185
0.03545306622982025,32.041664123535156,-65.375,0.03545306622982025
0.03373495116829872,32.041664123535156,-65.29166412353516,0.03373495116829872
0.03135070949792862,32.041664123535156,-65.20832824707031,0.03135070949792862
0.04045885056257248,32.041664123535156,-65.125,0.04045885056257248
0.04094674065709114,32.041664123535156,-65.04166412353516,0.04094674065709114
0.039829887449741364,32.041664123535156,-64.95832824707031,0.039829887449741364
0.03291814401745796,32.041664123535156,-64.875,0.03291814401745796
0.025184595957398415,32.041664123535156,-64.79166412353516,0.025184595957398415
0.012726660817861557,32.041664123535156,-64.70832824707031,0.012726660817861557
0.04162333160638809,32.041664123535156,-64.375,0.04162333160638809
0.027734976261854172,32.041664123535156,-64.29166412353516,0.027734976261854172
0.055017728358507156,32.041664123535156,-64.04166412353516,0.055017728358507156
0.050657618790864944,32.041664123535156,-63.95832824707031,0.050657618790864944
0.04815446212887764,32.041664123535156,-63.874996185302734,0.04815446212887764
0.04105011746287346,32.041664123535156,-63.791664123535156,0.04105011746287346
0.03275672718882561,32.041664123535156,-63.70832824707031,0.03275672718882561
0.033274319022893906,32.041664123535156,-63.624996185302734,0.033274319022893906
0.033990100026130676,32.041664123535156,-63.541664123535156,0.033990100026130676
0.03244214877486229,32.041664123535156,-63.45832824707031,0.03244214877486229
0.04164036735892296,32.041664123535156,-62.95832824707031,0.04164036735892296
0.04452430084347725,32.041664123535156,-62.874996185302734,0.04452430084347725
0.04343394190073013,32.041664123535156,-62.791664123535156,0.04343394190073013
0.04227781668305397,32.041664123535156,-62.70832824707031,0.04227781668305397
0.035624951124191284,32.041664123535156,-62.624996185302734,0.035624951124191284
0.02832780033349991,32.041664123535156,-62.541664123535156,0.02832780033349991
0.028327802196145058,32.041664123535156,-62.45832824707031,0.028327802196145058
0.035325080156326294,32.041664123535156,-62.291664123535156,0.035325080156326294
0.030122628435492516,32.041664123535156,-62.20832824707031,0.030122628435492516
0.041237860918045044,32.041664123535156,-62.124996185302734,0.041237860918045044
0.03855287283658981,32.041664123535156,-62.041664123535156,0.03855287283658981
0.03817322105169296,32.041664123535156,-61.95832824707031,0.03817322105169296
0.0361587218940258,32.041664123535156,-61.874996185302734,0.0361587218940258
0.02950419671833515,32.041664123535156,-61.791664123535156,0.02950419671833515
0.028003225103020668,32.041664123535156,-61.541664123535156,0.028003225103020668
0.028862273320555687,32.041664123535156,-61.45832824707031,0.028862273320555687
0.027456145733594894,32.041664123535156,-61.374996185302734,0.027456145733594894
0.028946196660399437,32.041664123535156,-61.291664123535156,0.028946196660399437
0.03808031603693962,32.041664123535156,-61.20832824707031,0.03808031603693962
0.04245411604642868,32.041664123535156,-61.124996185302734,0.04245411604642868
0.04219238460063934,32.041664123535156,-61.041664123535156,0.04219238460063934
0.041338637471199036,31.958332061767578,-67.625,0.041338637471199036
0.043714188039302826,31.958332061767578,-67.54166412353516,0.043714188039302826
0.04679326340556145,31.958332061767578,-67.45832824707031,0.04679326340556145
0.047884345054626465,31.958332061767578,-67.375,0.047884345054626465
0.045589108020067215,31.958332061767578,-67.29166412353516,0.045589108020067215
0.046635180711746216,31.958332061767578,-67.20832824707031,0.046635180711746216
0.04354649409651756,31.958332061767578,-67.125,0.04354649409651756
0.04075242951512337,31.958332061767578,-67.04166412353516,0.04075242951512337
0.03717765957117081,31.958332061767578,-66.95832824707031,0.03717765957117081
0.028611160814762115,31.958332061767578,-66.875,0.028611160814762115
0.028614560142159462,31.958332061767578,-66.79166412353516,0.028614560142159462
0.04625071585178375,31.958332061767578,-66.70832824707031,0.04625071585178375
0.034776389598846436,31.958332061767578,-66.625,0.034776389598846436
0.02998223714530468,31.958332061767578,-66.54166412353516,0.02998223714530468
0.032332491129636765,31.958332061767578,-66.45832824707031,0.032332491129636765
0.03265654668211937,31.958332061767578,-66.375,0.03265654668211937
0.034914545714855194,31.958332061767578,-66.29166412353516,0.034914545714855194
0.03583000600337982,31.958332061767578,-66.20832824707031,0.03583000600337982
0.03551292419433594,31.958332061767578,-66.125,0.03551292419433594
0.03364402428269386,31.958332061767578,-66.04166412353516,0.03364402428269386
0.03139869496226311,31.958332061767578,-65.95832824707031,0.03139869496226311
0.028026392683386803,31.958332061767578,-65.875,0.028026392683386803
0.03572191670536995,31.958332061767578,-65.79166412353516,0.03572191670536995
0.033698730170726776,31.958332061767578,-65.70832824707031,0.033698730170726776
0.0312647707760334,31.958332061767578,-65.625,0.0312647707760334
0.030329108238220215,31.958332061767578,-65.54166412353516,0.030329108238220215
0.03013025037944317,31.958332061767578,-65.45832824707031,0.03013025037944317
0.03234473243355751,31.958332061767578,-65.375,0.03234473243355751
0.03351060301065445,31.958332061767578,-65.29166412353516,0.03351060301065445
0.03231099247932434,31.958332061767578,-65.20832824707031,0.03231099247932434
0.05503035709261894,31.958332061767578,-65.125,0.05503035709261894
0.03953396528959274,31.958332061767578,-65.04166412353516,0.03953396528959274
0.036915555596351624,31.958332061767578,-64.95832824707031,0.036915555596351624
0.03325294703245163,31.958332061767578,-64.875,0.03325294703245163
0.027303364127874374,31.958332061767578,-64.79166412353516,0.027303364127874374
0.021033382043242455,31.958332061767578,-64.70832824707031,0.021033382043242455
0.029441095888614655,31.958332061767578,-64.375,0.029441095888614655
0.02981719747185707,31.958332061767578,-64.29166412353516,0.02981719747185707
0.023988187313079834,31.958332061767578,-64.20832824707031,0.023988187313079834
0.01997130922973156,31.958332061767578,-64.125,0.01997130922973156
0.054779522120952606,31.958332061767578,-64.04166412353516,0.054779522120952606
0.08305829018354416,31.958332061767578,-63.95832824707031,0.08305829018354416
0.051523081958293915,31.958332061767578,-63.874996185302734,0.051523081958293915
0.04339238256216049,31.958332061767578,-63.791664123535156,0.04339238256216049
0.04105686768889427,31.958332061767578,-63.70832824707031,0.04105686768889427
