chlor_a,lat,lon,palette
0.2519386410713196,30.624998092651367,-80.625,0.2519386410713196
0.1674012392759323,30.541664123535156,-80.45832824707031,0.1674012392759323
0.17459291219711304,30.541664123535156,-80.375,0.17459291219711304
54.88555145263672,30.458332061767578,-87.125,54.88555145263672
81.5351333618164,30.458332061767578,-87.04166412353516,81.5351333618164
0.17144931852817535,30.458332061767578,-80.70832824707031,0.17144931852817535
0.1580902338027954,30.458332061767578,-80.625,0.1580902338027954
64.07137298583984,30.374998092651367,-87.20832824707031,64.07137298583984
5.138234615325928,30.374998092651367,-87.04166412353516,5.138234615325928
3.7732369899749756,30.374998092651367,-86.95832824707031,3.7732369899749756
3.149383068084717,30.374998092651367,-86.875,3.149383068084717
2.4650514125823975,30.374998092651367,-86.79166412353516,2.4650514125823975
0.16623665392398834,30.374998092651367,-80.70832824707031,0.16623665392398834
0.16273675858974457,30.374998092651367,-80.625,0.16273675858974457
0.158456489443779,30.374998092651367,-80.54166412353516,0.158456489443779
36.00199508666992,30.291664123535156,-87.45832824707031,36.00199508666992
27.95442771911621,30.291664123535156,-87.375,27.95442771911621
18.650360107421875,30.291664123535156,-87.29166412353516,18.650360107421875
7.912673473358154,30.291664123535156,-87.20832824707031,7.912673473358154
5.368846416473389,30.291664123535156,-87.125,5.368846416473389
3.8656728267669678,30.291664123535156,-87.04166412353516,3.8656728267669678
3.2647626399993896,30.291664123535156,-86.95832824707031,3.2647626399993896
2.4335837364196777,30.291664123535156,-86.875,2.4335837364196777
1.8601393699645996,30.291664123535156,-86.625,1.8601393699645996
1.8601393699645996,30.291664123535156,-86.54166412353516,1.8601393699645996
8.498178482055664,30.208332061767578,-87.45832824707031,8.498178482055664
6.772939682006836,30.208332061767578,-87.375,6.772939682006836
6.413163661956787,30.208332061767578,-87.29166412353516,6.413163661956787
6.578457832336426,30.208332061767578,-87.20832824707031,6.578457832336426
5.99418830871582,30.208332061767578,-87.125,5.99418830871582
5.220744609832764,30.208332061767578,-87.04166412353516,5.220744609832764
3.2980215549468994,30.208332061767578,-86.95832824707031,3.2980215549468994
2.7200968265533447,30.208332061767578,-86.875,2.7200968265533447
1.57747483253479,30.208332061767578,-86.79166412353516,1.57747483253479
1.410843849182129,30.208332061767578,-86.70832824707031,1.410843849182129
5.362873554229736,30.124998092651367,-87.45832824707031,5.362873554229736
4.937056541442871,30.124998092651367,-87.375,4.937056541442871
4.755709171295166,30.124998092651367,-87.29166412353516,4.755709171295166
5.060678958892822,30.124998092651367,-87.20832824707031,5.060678958892822
5.62001895904541,30.124998092651367,-87.125,5.62001895904541
6.2445387840271,30.124998092651367,-87.04166412353516,6.2445387840271
5.1641340255737305,30.124998092651367,-86.95832824707031,5.1641340255737305
4.402963638305664,30.124998092651367,-86.875,4.402963638305664
2.5366787910461426,30.124998092651367,-86.79166412353516,2.5366787910461426
4.386772632598877,30.041664123535156,-87.45832824707031,4.386772632598877
3.3825843334198,30.041664123535156,-87.375,3.3825843334198
5.3331475257873535,30.041664123535156,-87.29166412353516,5.3331475257873535
